,Id,ActivityDate,ActivityDay,TotalSteps,TotalDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
359,4388161847,4/15/2016,Fri,8758,6.730000019,0,0,299,837,3066
360,4388161847,4/16/2016,Sat,6580,5.059999943,6,9,253,609,3073
361,4388161847,4/17/2016,Sun,4660,3.579999924,0,0,201,721,2572
362,4388161847,4/18/2016,Mon,11009,9.100000381,27,8,239,1017,3274
363,4388161847,4/19/2016,Tue,10181,7.829999924,20,16,249,704,3015
364,4388161847,4/20/2016,Wed,10553,8.119999886,19,42,228,696,3083
365,4388161847,4/21/2016,Thu,10055,7.730000019,7,12,272,853,3069
366,4388161847,4/22/2016,Fri,12139,9.340000153,77,25,220,945,3544
367,4388161847,4/23/2016,Sat,13236,10.18000031,58,5,215,749,3306
368,4388161847,4/24/2016,Sun,10243,7.880000114,14,8,239,584,2885
369,4388161847,4/25/2016,Mon,12961,9.970000267,11,31,301,1054,3288
370,4388161847,4/26/2016,Tue,9461,7.28000021,14,23,224,673,2929
371,4388161847,4/27/2016,Wed,11193,8.609999657,11,48,241,684,3074
372,4388161847,4/28/2016,Thu,10074,7.75,19,9,234,878,2969
373,4388161847,4/29/2016,Fri,9232,7.099999905,13,16,236,1175,2979
374,4388161847,4/30/2016,Sat,12533,9.640000343,14,43,300,537,3283
375,4388161847,5/1/2016,Sun,10255,7.889999866,12,15,241,579,2926
376,4388161847,5/2/2016,Mon,10096,8.399999619,33,4,204,935,3147
377,4388161847,5/3/2016,Tue,12727,9.789999962,18,18,306,984,3290
378,4388161847,5/4/2016,Wed,12375,9.520000458,35,21,251,632,3162
379,4388161847,5/5/2016,Thu,9603,7.380000114,12,39,199,896,2899
380,4388161847,5/6/2016,Fri,13175,10.13000011,33,45,262,1100,3425
381,4388161847,5/7/2016,Sat,22770,17.54000092,120,56,260,508,4022
382,4388161847,5/8/2016,Sun,17298,14.38000011,107,38,178,576,3934
383,4388161847,5/9/2016,Mon,10218,7.860000134,6,19,258,1020,3013
384,4388161847,5/10/2016,Tue,10299,7.920000076,13,14,267,648,3061
385,4388161847,5/11/2016,Wed,10201,7.840000153,8,18,256,858,2954
386,4388161847,5/12/2016,Thu,3369,2.589999914,0,0,108,825,1623
387,4445114986,4/12/2016,Tue,3276,2.200000048,0,0,196,787,2113
388,4445114986,4/13/2016,Wed,2961,1.99000001,0,0,194,840,2095
389,4445114986,4/14/2016,Thu,3974,2.670000076,0,0,231,717,2194
390,4445114986,4/15/2016,Fri,7198,4.829999924,0,0,350,711,2496
391,4445114986,4/16/2016,Sat,3945,2.650000095,0,0,225,716,2180
392,4445114986,4/17/2016,Sun,2268,1.519999981,0,0,114,1219,1933
393,4445114986,4/18/2016,Mon,6155,4.239999771,25,6,162,1247,2248
394,4445114986,4/19/2016,Tue,2064,1.389999986,0,0,121,895,1954
395,4445114986,4/20/2016,Wed,2072,1.389999986,0,0,137,841,1974
396,4445114986,4/21/2016,Thu,3809,2.559999943,0,0,215,756,2150
397,4445114986,4/22/2016,Fri,6831,4.579999924,0,0,317,706,2432
398,4445114986,4/23/2016,Sat,4363,2.930000067,0,0,201,1239,2149
399,4445114986,4/24/2016,Sun,5002,3.359999895,0,0,244,1196,2247
400,4445114986,4/25/2016,Mon,3385,2.269999981,0,0,179,916,2070
401,4445114986,4/26/2016,Tue,6326,4.409999847,29,1,180,839,2291
402,4445114986,4/27/2016,Wed,7243,5.03000021,32,1,194,839,2361
403,4445114986,4/28/2016,Thu,4493,3.00999999,0,0,236,762,2203
404,4445114986,4/29/2016,Fri,4676,3.140000105,0,0,226,1106,2196
405,4445114986,4/30/2016,Sat,6222,4.179999828,0,0,290,797,2363
406,4445114986,5/1/2016,Sun,5232,3.50999999,0,0,240,741,2246
407,4445114986,5/2/2016,Mon,6910,4.75,27,4,200,667,2336
408,4445114986,5/3/2016,Tue,7502,5.179999828,30,2,233,725,2421
409,4445114986,5/4/2016,Wed,2923,1.960000038,0,0,180,897,2070
410,4445114986,5/5/2016,Thu,3800,2.549999952,2,6,185,734,2120
411,4445114986,5/6/2016,Fri,4514,3.029999971,0,0,229,809,2211
412,4445114986,5/7/2016,Sat,5183,3.589999914,26,4,108,866,2123
413,4445114986,5/8/2016,Sun,7303,4.900000095,0,8,308,733,2423
414,4445114986,5/9/2016,Mon,5275,3.539999962,0,0,266,641,2281
415,4445114986,5/10/2016,Tue,3915,2.630000114,0,0,231,783,2181
416,4445114986,5/11/2016,Wed,9105,6.110000134,34,22,232,622,2499
417,4445114986,5/12/2016,Thu,768,0.519999981,0,0,58,380,1212
418,4558609924,4/12/2016,Tue,5135,3.390000105,0,0,318,1122,1909
419,4558609924,4/13/2016,Wed,4978,3.289999962,19,7,127,1287,1722
420,4558609924,4/14/2016,Thu,6799,4.489999771,0,0,279,1161,1922
421,4558609924,4/15/2016,Fri,7795,5.150000095,17,30,262,1131,2121
422,4558609924,4/16/2016,Sat,7289,4.820000172,8,12,308,1112,1997
423,4558609924,4/17/2016,Sun,9634,6.400000095,7,19,304,1110,2117
424,4558609924,4/18/2016,Mon,8940,5.909999847,14,15,331,1080,2116
425,4558609924,4/19/2016,Tue,5401,3.569999933,1,9,248,1182,1876
426,4558609924,4/20/2016,Wed,4803,3.170000076,0,0,222,1218,1788
427,4558609924,4/21/2016,Thu,13743,9.079999924,6,21,432,844,2486
428,4558609924,4/22/2016,Fri,9601,6.349999905,20,25,273,1122,2094
429,4558609924,4/23/2016,Sat,6890,4.550000191,5,5,308,1122,2085
430,4558609924,4/24/2016,Sun,8563,5.659999847,0,0,395,1045,2173
431,4558609924,4/25/2016,Mon,8095,5.349999905,18,10,340,993,2225
432,4558609924,4/26/2016,Tue,9148,6.050000191,12,41,283,1062,2223
433,4558609924,4/27/2016,Wed,9557,6.320000172,27,14,312,1087,2098
434,4558609924,4/28/2016,Thu,9451,6.25,1,11,367,985,2185
435,4558609924,4/29/2016,Fri,7833,5.179999828,15,29,197,1096,1918
436,4558609924,4/30/2016,Sat,10319,6.820000172,7,29,293,1111,2105
437,4558609924,5/1/2016,Sun,3428,2.269999981,0,0,190,1121,1692
438,4558609924,5/2/2016,Mon,7891,5.21999979,0,0,383,1057,2066
439,4558609924,5/3/2016,Tue,5267,3.480000019,21,10,237,1172,1953
440,4558609924,5/4/2016,Wed,5232,3.460000038,0,0,252,1188,1842
441,4558609924,5/5/2016,Thu,10611,7.010000229,14,8,370,1048,2262
442,4558609924,5/6/2016,Fri,3755,2.480000019,0,0,202,1238,1722
443,4558609924,5/7/2016,Sat,8237,5.440000057,23,16,233,1116,1973
444,4558609924,5/8/2016,Sun,6543,4.329999924,66,35,238,1019,2666
445,4558609924,5/9/2016,Mon,11451,7.570000172,6,30,339,1065,2223
446,4558609924,5/10/2016,Tue,6435,4.25,11,18,220,1191,1889
447,4558609924,5/11/2016,Wed,9108,6.019999981,4,31,324,1081,2131
448,4558609924,5/12/2016,Thu,6307,4.170000076,0,0,247,736,1452
449,4702921684,4/12/2016,Tue,7213,5.880000114,0,0,263,718,2947
450,4702921684,4/13/2016,Wed,6877,5.579999924,0,0,258,777,2898
451,4702921684,4/14/2016,Thu,7860,6.369999886,0,0,271,772,2984
452,4702921684,4/15/2016,Fri,6506,5.28000021,1,8,256,944,2896
453,4702921684,4/16/2016,Sat,11140,9.029999733,3,24,335,556,3328
454,4702921684,4/17/2016,Sun,12692,10.28999996,12,66,302,437,3394
455,4702921684,4/18/2016,Mon,9105,7.380000114,22,30,191,890,3013
456,4702921684,4/19/2016,Tue,6708,5.440000057,10,8,179,757,2812
457,4702921684,4/20/2016,Wed,8793,7.130000114,2,29,260,717,3061
458,4702921684,4/21/2016,Thu,6530,5.300000191,4,41,144,901,2729
459,4702921684,4/22/2016,Fri,1664,1.350000024,0,0,72,1341,2241
460,4702921684,4/23/2016,Sat,15126,12.27000046,9,66,408,469,3691
461,4702921684,4/24/2016,Sun,15050,12.22000027,15,95,281,542,3538
462,4702921684,4/25/2016,Mon,9167,7.429999828,6,15,270,730,3064
463,4702921684,4/26/2016,Tue,6108,4.949999809,1,8,216,765,2784
464,4702921684,4/27/2016,Wed,7047,5.71999979,1,16,238,733,2908
465,4702921684,4/28/2016,Thu,9023,7.320000172,14,9,232,738,3033
466,4702921684,4/29/2016,Fri,9930,8.050000191,12,19,267,692,3165
467,4702921684,4/30/2016,Sat,10144,8.229999542,4,36,263,728,3115
468,4702921684,5/2/2016,Mon,7245,5.920000076,5,40,195,1131,2859
469,4702921684,5/3/2016,Tue,9454,7.670000076,0,0,313,729,3145
470,4702921684,5/4/2016,Wed,8161,6.619999886,4,15,251,757,3004
471,4702921684,5/5/2016,Thu,8614,6.989999771,8,5,241,745,3006
472,4702921684,5/6/2016,Fri,6943,5.630000114,1,16,207,682,2859
473,4702921684,5/7/2016,Sat,14370,11.64999962,5,46,439,577,3683
474,4702921684,5/8/2016,Sun,12857,10.43000031,9,125,192,1019,3287
475,4702921684,5/9/2016,Mon,8232,6.679999828,0,12,253,746,2990
476,4702921684,5/10/2016,Tue,10613,8.609999657,1,37,262,701,3172
477,4702921684,5/11/2016,Wed,9810,7.960000038,10,41,235,784,3069
478,4702921684,5/12/2016,Thu,2752,2.230000019,0,0,68,241,1240
479,5553957443,4/12/2016,Tue,11596,7.570000172,19,13,277,767,2026
480,5553957443,4/13/2016,Wed,4832,3.160000086,0,0,226,647,1718
481,5553957443,4/14/2016,Thu,17022,11.11999989,61,41,256,693,2324
482,5553957443,4/15/2016,Fri,16556,10.85999966,58,38,239,689,2254
483,5553957443,4/16/2016,Sat,5771,3.769999981,0,0,288,521,1831
484,5553957443,4/17/2016,Sun,655,0.430000007,0,0,46,943,1397
485,5553957443,4/18/2016,Mon,3727,2.430000067,0,0,206,622,1683
486,5553957443,4/19/2016,Tue,15482,10.10999966,69,28,249,756,2284
487,5553957443,4/20/2016,Wed,2713,1.769999981,0,0,148,598,1570
488,5553957443,4/21/2016,Thu,12346,8.06000042,47,42,177,801,2066
489,5553957443,4/22/2016,Fri,11682,7.630000114,25,16,270,781,2105
490,5553957443,4/23/2016,Sat,4112,2.690000057,0,0,272,443,1776
491,5553957443,4/24/2016,Sun,1807,1.179999948,0,0,104,582,1507
492,5553957443,4/25/2016,Mon,10946,7.190000057,51,11,201,732,2033
493,5553957443,4/26/2016,Tue,11886,7.760000229,40,18,238,750,2093
494,5553957443,4/27/2016,Wed,10538,6.880000114,16,16,206,745,1922
495,5553957443,4/28/2016,Thu,11393,7.630000114,49,13,165,727,1999
496,5553957443,4/29/2016,Fri,12764,8.329999924,46,15,270,709,2169
497,5553957443,4/30/2016,Sat,1202,0.779999971,0,0,84,506,1463
498,5553957443,5/1/2016,Sun,5164,3.369999886,0,0,237,436,1747
499,5553957443,5/2/2016,Mon,9769,6.380000114,23,9,227,724,1996
500,5553957443,5/3/2016,Tue,12848,8.390000343,26,29,247,812,2116
501,5553957443,5/4/2016,Wed,4249,2.769999981,0,0,224,651,1698
502,5553957443,5/5/2016,Thu,14331,9.510000229,44,29,241,692,2156
503,5553957443,5/6/2016,Fri,9632,6.289999962,21,9,229,761,1916
504,5553957443,5/7/2016,Sat,1868,1.220000029,0,0,96,902,1494
505,5553957443,5/8/2016,Sun,6083,4.0,3,8,210,505,1762
506,5553957443,5/9/2016,Mon,11611,7.579999924,59,22,251,667,2272
507,5553957443,5/10/2016,Tue,16358,10.71000004,61,40,265,707,2335
508,5553957443,5/11/2016,Wed,4926,3.220000029,0,0,195,628,1693
509,5553957443,5/12/2016,Thu,3121,2.039999962,8,6,48,222,741
510,5577150313,4/12/2016,Tue,8135,6.079999924,86,16,140,728,3405
511,5577150313,4/13/2016,Wed,5077,3.789999962,15,11,144,776,2551
512,5577150313,4/14/2016,Thu,8596,6.420000076,118,30,176,662,4022
513,5577150313,4/15/2016,Fri,12087,9.079999924,115,54,199,695,4005
514,5577150313,4/16/2016,Sat,14269,10.65999985,184,56,158,472,4274
515,5577150313,4/17/2016,Sun,12231,9.140000343,200,37,159,525,4552
516,5577150313,4/18/2016,Mon,9893,7.389999866,114,32,130,623,3625
517,5577150313,4/19/2016,Tue,12574,9.420000076,108,23,111,733,3501
518,5577150313,4/20/2016,Wed,8330,6.21999979,87,16,113,773,3192
519,5577150313,4/21/2016,Thu,10830,8.090000153,110,74,175,670,4018
520,5577150313,4/22/2016,Fri,9172,6.849999905,62,30,200,823,3329
521,5577150313,4/23/2016,Sat,7638,5.710000038,24,24,223,627,3152
522,5577150313,4/24/2016,Sun,15764,11.77999973,210,65,141,425,4392
523,5577150313,4/25/2016,Mon,6393,4.78000021,61,38,214,743,3374
524,5577150313,4/26/2016,Tue,5325,3.980000019,38,32,181,759,3088
525,5577150313,4/27/2016,Wed,6805,5.139999866,63,16,190,773,3294
526,5577150313,4/28/2016,Thu,9841,7.429999828,99,51,141,692,3580
527,5577150313,4/29/2016,Fri,7924,5.920000076,97,36,165,739,3544
528,5577150313,4/30/2016,Sat,12363,9.239999771,207,45,163,621,4501
529,5577150313,5/1/2016,Sun,13368,9.989999771,194,72,178,499,4546
530,5577150313,5/2/2016,Mon,7439,5.559999943,37,20,235,732,3014
531,5577150313,5/3/2016,Tue,11045,8.25,97,8,212,580,3795
532,5577150313,5/4/2016,Wed,5206,3.890000105,25,9,141,631,2755
533,5577150313,5/5/2016,Thu,7550,5.639999866,45,21,143,1153,3004
534,5577150313,5/6/2016,Fri,4950,3.700000048,41,16,79,1304,2643
535,5577150313,5/9/2016,Mon,3421,2.559999943,34,11,70,1099,2489
536,5577150313,5/10/2016,Tue,8869,6.650000095,104,37,194,639,3841
537,5577150313,5/11/2016,Wed,4038,3.039999962,45,15,63,257,1665
538,6117666160,4/15/2016,Fri,14019,10.59000015,0,6,513,921,2865
539,6117666160,4/16/2016,Sat,14450,10.90999985,7,15,518,502,2828
540,6117666160,4/17/2016,Sun,7150,5.400000095,0,0,312,702,2225
541,6117666160,4/18/2016,Mon,5153,3.910000086,0,0,241,759,2018
542,6117666160,4/19/2016,Tue,11135,8.409999847,0,0,480,425,2606
543,6117666160,4/20/2016,Wed,10449,8.020000458,26,10,349,587,2536
544,6117666160,4/21/2016,Thu,19542,15.01000023,11,19,294,579,4900
545,6117666160,4/22/2016,Fri,8206,6.199999809,0,0,402,413,2409
546,6117666160,4/23/2016,Sat,11495,8.680000305,0,0,512,468,2651
547,6117666160,4/24/2016,Sun,7623,5.760000229,0,0,362,711,2305
548,6117666160,4/26/2016,Tue,9543,7.210000038,0,7,352,1077,2450
549,6117666160,4/27/2016,Wed,9411,7.110000134,0,0,458,417,2576
550,6117666160,4/28/2016,Thu,3403,2.599999905,0,0,141,758,1879
551,6117666160,4/29/2016,Fri,9592,7.239999771,0,0,461,479,2560
552,6117666160,4/30/2016,Sat,6987,5.28000021,0,0,343,1040,2275
553,6117666160,5/1/2016,Sun,8915,6.730000019,0,0,397,525,2361
554,6117666160,5/2/2016,Mon,4933,3.730000019,0,0,236,1204,2044
555,6117666160,5/4/2016,Wed,2997,2.25999999,0,0,156,1279,1902
556,6117666160,5/5/2016,Thu,9799,7.400000095,0,0,487,479,2636
557,6117666160,5/6/2016,Fri,3365,2.680000067,0,0,133,673,1838
558,6117666160,5/7/2016,Sat,7336,5.539999962,0,0,412,456,2469
559,6117666160,5/8/2016,Sun,7328,5.53000021,0,0,318,517,2250
560,6117666160,5/9/2016,Mon,4477,3.380000114,0,0,197,125,1248
561,6290855005,4/12/2016,Tue,4562,3.450000048,0,0,199,1241,2560
562,6290855005,4/13/2016,Wed,7142,5.400000095,0,0,350,1090,2905
563,6290855005,4/14/2016,Thu,7671,5.800000191,0,0,363,1077,2952
564,6290855005,4/15/2016,Fri,9501,7.179999828,0,0,328,1112,2896
565,6290855005,4/16/2016,Sat,8301,6.28000021,0,0,258,1182,2783
566,6290855005,4/17/2016,Sun,7851,5.940000057,31,12,225,1172,3171
567,6290855005,4/18/2016,Mon,6885,5.210000038,0,0,271,1169,2766
568,6290855005,4/19/2016,Tue,7142,5.400000095,0,0,321,1119,2839
569,6290855005,4/20/2016,Wed,6361,4.809999943,0,0,258,1182,2701
570,6290855005,4/22/2016,Fri,6238,4.71999979,0,0,302,1138,2796
571,6290855005,4/24/2016,Sun,5896,4.460000038,0,0,258,1182,2703
572,6290855005,4/25/2016,Mon,7802,5.900000095,8,3,249,1180,2771
573,6290855005,4/27/2016,Wed,5565,4.210000038,0,0,287,1153,2743
574,6290855005,4/28/2016,Thu,5731,4.329999924,0,0,255,1185,2687
575,6290855005,4/30/2016,Sat,6744,5.099999905,0,0,324,1116,2843
576,6290855005,5/1/2016,Sun,9837,7.440000057,8,95,282,1055,3327
577,6290855005,5/2/2016,Mon,6781,5.130000114,0,0,268,1172,2725
578,6290855005,5/3/2016,Tue,6047,4.570000172,0,0,240,1200,2671
579,6290855005,5/4/2016,Wed,5832,4.409999847,0,0,272,1168,2718
580,6290855005,5/5/2016,Thu,6339,4.789999962,0,0,239,1201,2682
581,6290855005,5/6/2016,Fri,6116,4.619999886,0,0,305,1135,2806
582,6290855005,5/7/2016,Sat,5510,4.170000076,0,0,227,1213,2613
583,6290855005,5/8/2016,Sun,7706,5.829999924,0,0,251,1189,2712
584,6290855005,5/9/2016,Mon,6277,4.75,0,0,264,800,2175
585,6775888955,4/13/2016,Wed,4053,2.910000086,17,18,85,1053,2400
586,6775888955,4/14/2016,Thu,5162,3.700000048,14,24,105,863,2507
587,6775888955,4/15/2016,Fri,1282,0.920000017,0,0,58,976,2127
588,6775888955,4/16/2016,Sat,4732,3.390000105,36,18,9,1377,2225
589,6775888955,4/17/2016,Sun,2497,1.789999962,5,24,19,1392,2067
590,6775888955,4/18/2016,Mon,8294,5.949999809,30,31,146,1233,2798
591,6775888955,4/20/2016,Wed,10771,7.71999979,70,113,178,1079,3727
592,6775888955,4/22/2016,Fri,637,0.460000008,0,0,20,1420,1922
593,6775888955,4/24/2016,Sun,2153,1.539999962,11,18,11,1400,2053
594,6775888955,4/25/2016,Mon,6474,4.639999866,33,13,92,1302,2484
595,6775888955,4/26/2016,Tue,7091,5.269999981,42,30,47,1321,2584
596,6775888955,4/28/2016,Thu,703,0.5,2,13,15,1410,1993
597,6775888955,4/30/2016,Sat,2503,1.789999962,3,9,84,1344,2280
598,6775888955,5/1/2016,Sun,2487,1.779999971,9,34,50,1347,2319
599,6775888955,5/6/2016,Fri,4697,3.369999886,12,35,75,1318,2496
600,6775888955,5/7/2016,Sat,1967,1.409999967,2,5,49,551,1032
601,6962181067,4/12/2016,Tue,10199,6.739999771,50,14,189,796,1994
602,6962181067,4/13/2016,Wed,5652,3.74000001,8,24,142,548,1718
603,6962181067,4/14/2016,Thu,1551,1.029999971,0,0,86,862,1466
604,6962181067,4/15/2016,Fri,5563,3.680000067,0,0,217,837,1756
605,6962181067,4/16/2016,Sat,13217,8.739999771,50,3,280,741,2173
606,6962181067,4/17/2016,Sun,10145,6.710000038,5,13,295,634,2027
607,6962181067,4/18/2016,Mon,11404,7.539999962,13,42,238,689,2039
608,6962181067,4/19/2016,Tue,10742,7.099999905,35,41,195,659,2046
609,6962181067,4/20/2016,Wed,13928,9.550000191,48,4,297,639,2174
610,6962181067,4/21/2016,Thu,11835,9.710000038,53,27,214,708,2179
611,6962181067,4/22/2016,Fri,10725,7.090000153,30,33,240,659,2086
612,6962181067,4/23/2016,Sat,20031,13.23999977,58,41,347,484,2571
613,6962181067,4/24/2016,Sun,5029,3.319999933,0,0,199,720,1705
614,6962181067,4/25/2016,Mon,13239,9.270000458,35,31,282,637,2194
615,6962181067,4/26/2016,Tue,10433,6.900000095,36,7,254,680,2012
616,6962181067,4/27/2016,Wed,10320,6.820000172,7,38,279,697,2034
617,6962181067,4/28/2016,Thu,12627,8.350000381,38,8,288,621,2182
618,6962181067,4/29/2016,Fri,10762,7.110000134,12,15,369,645,2254
619,6962181067,4/30/2016,Sat,10081,6.659999847,32,16,237,731,2002
620,6962181067,5/1/2016,Sun,5454,3.609999895,0,0,215,722,1740
621,6962181067,5/2/2016,Mon,12912,8.539999962,18,39,313,655,2162
622,6962181067,5/3/2016,Tue,12109,8.119999886,21,36,267,654,2072
623,6962181067,5/4/2016,Wed,10147,6.710000038,15,36,284,683,2086
624,6962181067,5/5/2016,Thu,10524,6.960000038,14,22,305,591,2066
625,6962181067,5/6/2016,Fri,5908,3.910000086,0,0,299,717,1850
626,6962181067,5/7/2016,Sat,6815,4.5,0,0,328,745,1947
627,6962181067,5/8/2016,Sun,4188,2.769999981,0,14,151,709,1659
628,6962181067,5/9/2016,Mon,12342,8.720000267,43,21,231,607,2105
629,6962181067,5/10/2016,Tue,15448,10.21000004,62,34,275,626,2361
630,6962181067,5/11/2016,Wed,6722,4.440000057,24,7,199,709,1855
631,6962181067,5/12/2016,Thu,3587,2.369999886,0,8,105,127,928
632,7007744171,4/12/2016,Tue,14172,10.28999996,53,8,355,1024,2937
633,7007744171,4/13/2016,Wed,12862,9.649999619,56,22,261,1101,2742
634,7007744171,4/14/2016,Thu,11179,8.239999771,34,6,304,1096,2668
635,7007744171,4/15/2016,Fri,5273,3.529999971,0,0,202,1238,2098
636,7007744171,4/16/2016,Sat,4631,3.099999905,0,0,203,1155,2076
637,7007744171,4/17/2016,Sun,8059,5.389999866,0,0,305,1135,2383
638,7007744171,4/18/2016,Mon,14816,10.97999954,48,31,284,1077,2832
639,7007744171,4/19/2016,Tue,14194,10.47999954,53,17,304,1066,2812
640,7007744171,4/20/2016,Wed,15566,11.31000042,60,33,347,1000,3096
641,7007744171,4/21/2016,Thu,13744,9.18999958,30,34,327,1049,2763
642,7007744171,4/22/2016,Fri,15299,10.23999977,64,50,261,1065,2889
643,7007744171,4/23/2016,Sat,8093,5.409999847,2,25,223,1190,2284
644,7007744171,4/24/2016,Sun,11085,7.420000076,0,0,419,1021,2667
645,7007744171,4/25/2016,Mon,18229,13.34000015,51,24,379,986,3055
646,7007744171,4/26/2016,Tue,15090,10.10000038,16,22,424,978,2939
647,7007744171,4/27/2016,Wed,13541,10.22000027,50,12,337,1041,2830
648,7007744171,4/28/2016,Thu,15128,10.11999989,16,16,401,1007,2836
649,7007744171,4/29/2016,Fri,20067,14.30000019,55,42,382,961,3180
650,7007744171,4/30/2016,Sat,3761,2.519999981,0,0,200,1240,2051
651,7007744171,5/1/2016,Sun,5600,3.75,0,0,237,1142,2225
652,7007744171,5/2/2016,Mon,13041,9.180000305,64,14,250,1112,2642
653,7007744171,5/3/2016,Tue,14510,10.86999989,58,31,330,1021,2976
654,7007744171,5/5/2016,Thu,15010,11.10000038,53,23,317,1047,2933
655,7007744171,5/6/2016,Fri,11459,7.670000076,44,13,247,1136,2553
656,7086361926,4/12/2016,Tue,11317,8.409999847,59,6,153,745,2772
657,7086361926,4/13/2016,Wed,5813,3.619999886,31,26,155,744,2516
658,7086361926,4/14/2016,Thu,9123,6.119999886,35,32,189,787,2734
659,7086361926,4/15/2016,Fri,8585,5.670000076,30,21,139,864,2395
660,7086361926,4/18/2016,Mon,9827,6.710000038,61,51,114,1136,2743
661,7086361926,4/19/2016,Tue,10688,7.289999962,67,69,124,671,2944
662,7086361926,4/20/2016,Wed,14365,10.64000034,87,13,145,797,2997
663,7086361926,4/21/2016,Thu,9469,6.179999828,19,6,206,758,2463
664,7086361926,4/22/2016,Fri,9753,6.53000021,58,59,153,762,2846
665,7086361926,4/23/2016,Sat,2817,1.809999943,0,0,90,1350,1965
666,7086361926,4/24/2016,Sun,3520,2.160000086,0,0,125,566,2049
667,7086361926,4/25/2016,Mon,10091,6.820000172,69,39,129,706,2752
668,7086361926,4/26/2016,Tue,10387,7.070000172,70,33,132,726,2781
669,7086361926,4/27/2016,Wed,11107,8.340000153,55,6,145,829,2693
670,7086361926,4/28/2016,Thu,11584,7.800000191,54,48,161,810,2862
671,7086361926,4/29/2016,Fri,7881,4.949999809,24,36,182,1198,2616
672,7086361926,4/30/2016,Sat,14560,9.409999847,42,17,308,584,2995
673,7086361926,5/1/2016,Sun,12390,8.069999695,30,15,258,685,2730
674,7086361926,5/2/2016,Mon,10052,6.809999943,66,26,139,737,2754
675,7086361926,5/3/2016,Tue,10288,6.760000229,57,36,152,761,2754
676,7086361926,5/4/2016,Wed,10988,8.31000042,45,12,135,843,2655
677,7086361926,5/5/2016,Thu,8564,5.599999905,24,14,149,1253,2386
678,7086361926,5/6/2016,Fri,12461,8.380000114,84,35,154,834,2924
679,7086361926,5/7/2016,Sat,12827,8.479999542,20,42,209,621,2739
680,7086361926,5/8/2016,Sun,10677,7.099999905,32,27,147,695,2534
681,7086361926,5/9/2016,Mon,13566,9.109999657,67,50,171,743,2960
682,7086361926,5/10/2016,Tue,14433,10.78999996,72,23,106,1182,2800
683,7086361926,5/11/2016,Wed,9572,6.519999981,57,40,128,757,2735
684,7086361926,5/12/2016,Thu,3789,2.559999943,5,4,58,343,1199
685,8053475328,4/12/2016,Tue,18060,14.11999989,116,8,123,1193,3186
686,8053475328,4/13/2016,Wed,16433,13.35000038,95,12,156,1177,3140
687,8053475328,4/14/2016,Thu,20159,15.97000027,119,5,193,1123,3411
688,8053475328,4/15/2016,Fri,20669,16.23999977,132,8,158,1142,3410
689,8053475328,4/16/2016,Sat,14549,11.10999966,96,6,83,1255,2867
690,8053475328,4/17/2016,Sun,18827,13.68999958,111,21,195,1113,3213
691,8053475328,4/18/2016,Mon,17076,12.65999985,102,6,195,1137,3133
692,8053475328,4/19/2016,Tue,15929,12.47999954,90,7,191,1152,3114
693,8053475328,4/20/2016,Wed,15108,12.18999958,89,5,158,695,3043
694,8053475328,4/21/2016,Thu,16057,12.51000023,100,6,170,1164,3103
695,8053475328,4/22/2016,Fri,10520,8.289999962,60,3,117,1260,2655
696,8053475328,4/23/2016,Sat,22359,17.19000053,125,14,223,741,3554
697,8053475328,4/24/2016,Sun,22988,17.95000076,129,33,182,1096,3577
698,8053475328,4/25/2016,Mon,20500,15.68999958,118,9,209,1104,3403
699,8053475328,4/26/2016,Tue,12685,9.619999886,68,5,185,1182,2846
700,8053475328,4/27/2016,Wed,12422,9.819999695,60,10,183,1187,2852
701,8053475328,4/28/2016,Thu,15447,12.39999962,90,9,153,1188,3062
702,8053475328,4/29/2016,Fri,12315,9.649999619,58,8,159,1215,2794
703,8053475328,4/30/2016,Sat,7135,5.590000153,27,1,131,1281,2408
704,8053475328,5/1/2016,Sun,1170,0.850000024,0,0,51,1389,1886
705,8053475328,5/2/2016,Mon,1969,1.429999948,0,0,95,1345,1988
706,8053475328,5/3/2016,Tue,15484,11.89999962,87,22,165,1166,3023
707,8053475328,5/4/2016,Wed,14581,11.14999962,89,8,123,1220,2918
708,8053475328,5/5/2016,Thu,14990,11.51000023,93,9,130,1208,2950
709,8053475328,5/6/2016,Fri,13953,11.0,90,15,90,1245,2859
710,8053475328,5/7/2016,Sat,19769,15.67000008,121,20,148,1076,3331
711,8053475328,5/8/2016,Sun,22026,17.64999962,125,14,228,1073,3589
712,8053475328,5/9/2016,Mon,12465,9.380000114,66,12,148,1214,2765
713,8053475328,5/10/2016,Tue,14810,11.35999966,96,10,115,1219,2926
714,8053475328,5/11/2016,Wed,12209,9.399999619,60,7,184,1189,2809
715,8053475328,5/12/2016,Thu,4998,3.910000086,28,4,39,839,1505
716,8253242879,4/12/2016,Tue,9033,7.159999847,40,2,154,1244,2044
717,8253242879,4/13/2016,Wed,8053,6.099999905,35,11,96,1298,1935
718,8253242879,4/14/2016,Thu,5234,3.460000038,29,16,33,1362,1705
719,8253242879,4/15/2016,Fri,2672,1.769999981,0,0,105,1335,1632
720,8253242879,4/16/2016,Sat,9256,6.139999866,6,51,115,1268,1880
721,8253242879,4/17/2016,Sun,10204,7.909999847,41,5,157,1237,2112
